,modo_llegada,modo_salida,pesoKG,tiempoMin,tiempoHoras
7382,barco,tren,6153476,669.6449885634622,11
7383,tren,barco,6191866,782.0606992754304,13
7384,tren,barco,9191159,729.1641371520014,12
7385,tren,barco,1030067,131.94563455433504,2
7386,barco,tren,3815640,270.68874232518124,4
7387,tren,barco,1896809,234.39533745444783,3
7388,barco,tren,5102825,390.3767960545705,6
7389,barco,tren,2205662,198.49484286437098,3
7390,tren,barco,4005707,369.24824544634697,6
7391,barco,tren,6129520,556.2071156450543,9
7392,tren,barco,5650843,519.7194514903415,8
7393,barco,tren,6722667,630.6271036551503,10
7394,barco,tren,5849938,423.98865190332117,7
7395,tren,barco,9984605,1070.5487899904376,17
7396,tren,barco,6860302,709.1286869602941,11
7397,barco,tren,5743685,256.0899184838206,4
7398,barco,tren,7362236,467.8220195106304,7
7399,barco,tren,3503127,292.5254945996156,4
7400,tren,barco,1812355,230.70684623296899,3
7401,tren,barco,1614253,118.94272114956247,1
7402,tren,barco,8289749,1105.3584565139718,18
7403,tren,barco,8794706,1449.9078844648072,24
7404,tren,barco,5172558,316.06655790633823,5
7405,tren,barco,3714482,353.92498812753973,5
7406,tren,barco,8284929,1164.9276875239154,19
7407,barco,tren,3522473,259.76456919992347,4
7408,tren,barco,1406190,179.6731776684962,2
7409,barco,tren,8161811,503.25192208164503,8
7410,tren,barco,6706703,559.1596712146581,9
7411,tren,barco,8392017,916.6725618820393,15
7412,tren,barco,6546879,683.2746749030001,11
7413,tren,barco,6103936,443.05870747247445,7
7414,barco,tren,7728740,437.0423782235559,7
7415,tren,barco,2334947,597.7615979048581,9
7416,tren,barco,3215103,365.5084787321777,6
7417,barco,tren,2053657,239.09470811254482,3
7418,barco,tren,8519570,1008.6183861541308,16
7419,tren,barco,3236137,362.67958654078654,6
7420,barco,tren,2855879,204.60039391626682,3
7421,barco,tren,5007186,247.19265584164822,4
7422,barco,tren,2604368,354.6925810819548,5
7423,barco,tren,7438643,463.36210879162866,7
7424,tren,barco,7761867,689.657146720242,11
7425,barco,tren,9353809,911.7872322298141,15
7426,barco,tren,5641796,419.58764571131303,6
7427,tren,barco,3702571,434.98831174937703,7
7428,tren,barco,7006292,503.3446003945459,8
7429,tren,barco,7339776,558.7647701018287,9
7430,barco,tren,4701142,420.6038938851623,7
7431,tren,barco,8090903,745.6382421340252,12
7432,barco,tren,5594565,514.7857952642938,8
7433,tren,barco,2038521,192.1576700020787,3
7434,tren,barco,4539370,436.6890826755229,7
7435,barco,tren,2683468,288.8281918074415,4
7436,barco,tren,2358774,204.00420563080357,3
7437,tren,barco,2684596,275.62746609539715,4
7438,barco,tren,4641697,251.5830903500418,4
7439,barco,tren,4751617,233.66694351289308,3
7440,tren,barco,9723687,1016.0013633655515,16
7441,barco,tren,7438328,621.1709425062608,10
7442,barco,tren,3059114,266.80918840694136,4
7443,tren,barco,6796456,641.2851468276478,10
7444,tren,barco,4025000,502.7759216696496,8
7445,tren,barco,3592270,402.57680039786624,6
7446,tren,barco,2630141,264.53080278016085,4
7447,barco,tren,5745421,716.7015165359352,11
7448,barco,tren,7192441,565.4568597133906,9
7449,tren,barco,9575289,818.9817644613673,13
7450,barco,tren,9819898,862.0475161779267,14
7451,tren,barco,6865845,680.6507256361584,11
7452,tren,barco,4947089,498.41104943916514,8
7453,barco,tren,3692529,306.8850669554261,5
7454,barco,tren,6995521,584.5910645362973,9
7455,barco,tren,4758432,404.79125573173934,6
7456,barco,tren,7592147,608.5675242212847,10
7457,tren,barco,3359120,364.261857166717,6
7458,tren,barco,6422604,697.3395666614223,11
7459,tren,barco,4561610,690.0005899716019,11
7460,barco,tren,2061203,272.0397693611673,4
7461,tren,barco,4400548,406.0159441668962,6
7462,tren,barco,9680711,838.2622883956956,13
7463,tren,barco,8653417,784.1154778530115,13
7464,tren,barco,6174099,742.4380245210043,12
7465,tren,barco,1125495,165.7918025571886,2
7466,barco,tren,6523282,430.52191657493034,7
7467,barco,tren,7299625,407.42640800107927,6
7468,barco,tren,4008895,443.6715612191746,7
7469,barco,tren,3756551,169.29539994520502,2
7470,tren,barco,4266130,543.6246384006694,9
7471,tren,barco,7550223,837.400116140633,13
7472,barco,tren,2983952,250.695928552071,4
7473,barco,tren,3094617,270.27083099802536,4
7474,tren,barco,3164017,305.3693772392642,5
7475,tren,barco,5719516,649.3825013353878,10
7476,barco,tren,5591195,412.762654199221,6
7477,barco,tren,5830696,470.2967170586796,7
7478,tren,barco,4936216,581.2668904014872,9
7479,barco,tren,4575717,316.76799290197033,5
7480,barco,tren,3958340,393.40774196688494,6
7481,tren,barco,2404308,262.6538193792185,4
7482,barco,tren,2500540,124.16646876553013,2
7483,tren,barco,5547805,614.9730857109341,10
7484,barco,tren,2073103,107.09804771860205,1
7485,barco,tren,5397058,339.26751241008867,5
7486,tren,barco,7884012,710.5421525729913,11
7487,barco,tren,1863208,149.59918527503905,2
7488,barco,tren,2039827,194.69660577902854,3
7489,barco,tren,2338918,186.52337958277633,3
7490,barco,tren,4741886,353.3410768711631,5
7491,tren,barco,5751636,809.6337424401123,13
7492,barco,tren,9559100,795.674857558923,13
7493,tren,barco,5364945,644.8197916116557,10
7494,barco,tren,1107125,106.42614913434187,1
7495,tren,barco,3676386,420.1799326845637,7
7496,tren,barco,5110582,355.75085519277144,5
7497,tren,barco,6081222,508.79388453461354,8
7498,barco,tren,2704189,166.82870081223354,2
7499,barco,tren,1906447,220.9248251746371,3
7500,barco,tren,8861004,333.6384682825731,5
7501,barco,tren,2670524,131.14151173755823,2
7502,barco,tren,4474901,378.1682867896395,6
7503,tren,barco,5921277,426.7917184888535,7
7504,tren,barco,6796374,519.4435525293782,8
7505,barco,tren,8814643,402.21416759280174,6
7506,tren,barco,2238279,268.1720488325507,4
7507,tren,barco,5927473,555.4577754986395,9
7508,barco,tren,5314401,513.0694884280679,8
7509,tren,barco,7771246,450.994521657847,7
7510,barco,tren,4229177,351.248135103664,5
7511,barco,tren,2073119,174.6256677643622,2
7512,barco,tren,2816162,158.0080064419181,2
7513,barco,tren,1234329,121.08946204155548,2
7514,tren,barco,7236859,619.3420102183969,10
7515,barco,tren,7704673,405.064831288325,6
7516,barco,tren,8890791,601.9709721393646,10
7517,barco,tren,1112502,121.82394331813809,2
7518,tren,barco,8102046,634.4255758693924,10
7519,tren,barco,2846047,414.5288069702014,6
7520,tren,barco,9967058,640.473130366077,10
7521,barco,tren,3272342,244.3942946243051,4
7522,tren,barco,2464772,223.20454709810676,3
7523,tren,barco,2163848,166.53888869403875,2
7524,barco,tren,7265170,455.5953380755237,7
7525,barco,tren,7074291,688.3173085613623,11
7526,barco,tren,1206020,106.28452192126419,1
7527,barco,tren,1005086,93.07737480716459,1
7528,barco,tren,7477479,441.2274822043561,7
7529,tren,barco,9426465,1147.8712785117714,19
7530,barco,tren,6006510,470.26270116023704,7
7531,barco,tren,1997664,123.98034751547011,2
7532,barco,tren,1328730,153.71176398067507,2
7533,tren,barco,9808749,801.7688126367541,13
7534,tren,barco,1828554,145.02299937543182,2
7535,barco,tren,3843068,193.71121044207263,3
7536,barco,tren,4517212,426.55635931843074,7
7537,barco,tren,1405756,137.03869951355853,2
7538,barco,tren,5623959,689.8256069361129,11
7539,barco,tren,7068378,388.97087463094414,6
7540,barco,tren,5889800,488.1106848827416,8
7541,barco,tren,6148102,592.8294370699624,9
7542,barco,tren,9223295,593.8410499230233,9
7543,tren,barco,7183637,976.8432996679517,16
7544,barco,tren,4541851,242.38539979071896,4
7545,barco,tren,1751519,127.59072900540272,2
7546,tren,barco,8667546,754.4353744965858,12
7547,barco,tren,9363609,720.3767258596309,12
7548,barco,tren,2203810,179.10085298430278,2
7549,barco,tren,9556567,870.89127205531,14
7550,tren,barco,8745139,607.9106050857681,10
7551,tren,barco,4296116,417.58354545388215,6
7552,barco,tren,1763785,94.76019995421395,1
7553,tren,barco,2864399,239.84505175394347,3
7554,barco,tren,6388899,553.525002403815,9
7555,tren,barco,2538127,266.72760772363637,4
7556,barco,tren,8603904,447.4963896686825,7
7557,barco,tren,7929066,654.6721060292247,10
7558,tren,barco,1904796,207.38146029198967,3
7559,barco,tren,2822062,323.8325697750202,5
7560,tren,barco,5756329,690.6782983567073,11
7561,tren,barco,7560865,743.3067147407855,12
7562,barco,tren,5059554,506.60851347277327,8
7563,barco,tren,4152021,392.1687323080478,6
7564,tren,barco,7937219,997.2137076502055,16
7565,tren,barco,2449142,395.5226731737167,6
7566,barco,tren,8750754,401.58663672715153,6
7567,tren,barco,4344998,422.41606141916543,7
7568,tren,barco,5488140,580.915794421662,9
7569,tren,barco,6366799,479.98678866366896,7
7570,barco,tren,5064173,299.58543110096974,4
7571,tren,barco,1265091,145.7299652909031,2
7572,barco,tren,5336390,362.685280277579,6
7573,barco,tren,1678660,141.04592419369135,2
7574,tren,barco,7701475,617.4164418964815,10
7575,barco,tren,5454764,426.79798448048285,7
7576,tren,barco,2976563,319.5384752617554,5
7577,tren,barco,7508815,990.5352904356428,16
7578,tren,barco,6319900,676.5938559562018,11
7579,barco,tren,8078628,860.0902107202826,14
7580,barco,tren,6622556,472.3939190964423,7
7581,barco,tren,9726163,1046.2218745216317,17
7582,tren,barco,3823177,492.98146573615384,8
7583,tren,barco,6416058,621.8559998231012,10
7584,tren,barco,7654192,1156.456073725167,19
7585,tren,barco,8611670,1251.4540341879006,20
7586,barco,tren,3117132,174.05471335907475,2
7587,barco,tren,2425289,190.5832196108804,3
7588,barco,tren,6365209,358.4216420769665,5
7589,barco,tren,6856305,470.63018786981723,7
7590,tren,barco,1532647,140.5019270139244,2
7591,tren,barco,5798432,434.48352813295725,7
7592,barco,tren,4525839,411.38844395203495,6
7593,tren,barco,5928159,491.20928761957657,8
7594,barco,tren,9971588,912.1567577347208,15
7595,tren,barco,2488009,234.23109420386334,3
7596,tren,barco,4994980,501.1929667665158,8
7597,tren,barco,6345611,475.65644760734654,7
7598,tren,barco,8071928,866.7619466275438,14
7599,tren,barco,7554004,701.5944304159542,11
7600,tren,barco,7223031,815.9393890120627,13
7601,barco,tren,9898804,661.1773964973903,11
7602,barco,tren,6868592,404.08018416808966,6
7603,tren,barco,3385508,429.68593447631196,7
7604,barco,tren,8390002,571.6466374319943,9
7605,tren,barco,5233131,363.62121944629934,6
7606,barco,tren,5917228,408.9423951228405,6
7607,tren,barco,2460157,163.37660136896622,2
7608,tren,barco,4867749,380.4841641145155,6
7609,tren,barco,8342333,887.5547100843745,14
7610,barco,tren,6332482,351.69021484453634,5
7611,tren,barco,7033015,603.9460749625686,10
7612,tren,barco,7768144,877.9273583193254,14
7613,tren,barco,7750317,847.942228654449,14
7614,barco,tren,5072177,332.5383650628763,5
7615,barco,tren,1016870,105.67833409573255,1
7616,tren,barco,9794773,853.0967700827342,14
7617,barco,tren,5851642,522.7337380775093,8
7618,barco,tren,6124110,481.43115154191935,8
7619,barco,tren,9601070,512.3338652458449,8
7620,tren,barco,1895042,230.39565947744907,3
7621,tren,barco,2922834,279.21643596367716,4
7622,barco,tren,1651621,183.08033097577655,3
7623,tren,barco,4871592,743.8987374355545,12
7624,barco,tren,8641376,884.5536553902733,14
7625,barco,tren,2318789,163.2778558730416,2
7626,tren,barco,5317480,627.4937349503315,10
7627,tren,barco,7455989,856.2447850996192,14
7628,tren,barco,4351611,472.3188982149952,7
7629,barco,tren,8899322,807.3324587836549,13
7630,barco,tren,3591816,358.6877420852424,5
7631,barco,tren,8651624,608.7783002611146,10
7632,barco,tren,8998166,548.2347437638992,9
7633,tren,barco,8867041,902.7379247713731,15
7634,tren,barco,9624723,989.4429288947919,16
7635,barco,tren,9356619,575.0106389327999,9
7636,barco,tren,6497248,366.148340167913,6
7637,tren,barco,6820976,901.3675352880473,15
7638,tren,barco,9422676,780.7384683126154,13
7639,barco,tren,3881959,368.1118377814126,6
7640,tren,barco,7832101,919.116481855836,15
7641,barco,tren,4842481,193.0125551928956,3
7642,tren,barco,6626259,609.3073060977646,10
7643,barco,tren,6277959,408.6499377106627,6
7644,barco,tren,3533471,366.6894098242343,6
7645,tren,barco,5372362,146.61377087486258,2
7646,barco,tren,2495183,269.29479290867187,4
7647,tren,barco,9875533,827.1454473804454,13
7648,tren,barco,6175429,423.80671505833664,7
7649,barco,tren,6674541,422.1554078457561,7
7650,barco,tren,7551015,472.4654593602189,7
7651,tren,barco,1031457,107.73930337645668,1
7652,barco,tren,9309846,728.7127274716253,12
7653,tren,barco,6183135,933.4676962001263,15
7654,barco,tren,6024259,487.87281241951104,8
7655,barco,tren,6475437,341.76252781213424,5
7656,barco,tren,6904595,424.65045635501326,7
7657,tren,barco,5563067,448.4102193991812,7
7658,tren,barco,4298727,398.5387650284212,6
7659,tren,barco,9053849,1110.9927027597867,18
7660,tren,barco,7002176,625.9255801398265,10
7661,tren,barco,9906575,727.5265905711981,12
7662,tren,barco,1908738,138.49906327646045,2
7663,tren,barco,1000295,150.0315030518292,2
7664,tren,barco,5851629,852.6424478330898,14
7665,tren,barco,4225568,581.265284507056,9
7666,barco,tren,5446709,344.95850439019665,5
7667,tren,barco,6826053,756.1612136903528,12
7668,tren,barco,8025318,466.84736183873173,7
7669,barco,tren,3182377,160.1752036188717,2
7670,tren,barco,8458661,835.1922889383939,13
7671,barco,tren,7262501,450.1392905970238,7
7672,barco,tren,7335232,578.14164468409,9
7673,tren,barco,2348163,290.54179894053766,4
7674,tren,barco,2756222,330.98933028332453,5
7675,barco,tren,9492495,577.888008555257,9
7676,tren,barco,2225224,358.38527676148044,5
7677,tren,barco,1685393,208.52996866421304,3
7678,barco,tren,9146185,431.55849259478845,7
7679,tren,barco,2693349,276.11977296264814,4
7680,tren,barco,7601086,719.4182316918035,11
7681,barco,tren,8007706,550.1848535547942,9
7682,tren,barco,7765370,699.7673566221313,11
7683,barco,tren,1679058,130.7698891338733,2
7684,barco,tren,3470031,288.20791186897327,4
7685,tren,barco,1247997,123.70458456666303,2
7686,barco,tren,4599897,210.37404429026563,3
7687,tren,barco,7785427,751.9290488178751,12
7688,barco,tren,7921051,463.3963452896618,7
7689,barco,tren,8645969,1003.768353038902,16
7690,tren,barco,9521016,1278.1774753971051,21
7691,tren,barco,2424941,240.5621952940782,4
7692,tren,barco,4278254,420.04079433441734,7
7693,tren,barco,9435754,901.102296775582,15
7694,tren,barco,3532974,407.9932409205003,6
7695,barco,tren,1780200,162.2281905484289,2
7696,barco,tren,9000324,810.7858558196912,13
7697,tren,barco,9592671,859.3497378446621,14
7698,barco,tren,4604098,433.5897582293586,7
7699,barco,tren,9432851,524.1419126301755,8
7700,barco,tren,2601989,130.55941978468098,2
7701,barco,tren,8037212,550.2638585131922,9
7702,tren,barco,3166086,245.1499931513661,4
7703,tren,barco,6644253,706.0013140250886,11
7704,tren,barco,2506903,350.2591561934752,5
7705,tren,barco,7182870,851.3128374058837,14
7706,barco,tren,7952085,771.833762710634,12
7707,tren,barco,5863370,573.9178051454871,9
7708,tren,barco,3437133,464.37781637166046,7
7709,barco,tren,5440700,372.676321910951,6
7710,tren,barco,5209622,426.31385312625684,7
7711,barco,tren,9510827,658.5915134046603,10
7712,tren,barco,4838487,456.8428747244045,7
7713,barco,tren,9501933,499.22853679463606,8
7714,tren,barco,5570995,783.8487034471979,13
7715,tren,barco,4155414,601.0547088992997,10
7716,tren,barco,3347670,286.3187090770736,4
7717,tren,barco,3975811,389.21992658211445,6
7718,tren,barco,1341973,135.83235862874702,2
7719,barco,tren,7258115,588.417114611191,9
7720,barco,tren,5892017,446.05560966218104,7
7721,tren,barco,1097933,180.1405658393598,3
7722,barco,tren,3167009,295.29615644110004,4
7723,barco,tren,9331879,687.323344680025,11
7724,barco,tren,9645321,632.272351049077,10
7725,barco,tren,3283881,220.76554025511984,3
7726,tren,barco,8688268,538.8657102335388,8
7727,tren,barco,4547785,499.20672240829396,8
7728,barco,tren,8523675,759.3979629644812,12
7729,barco,tren,6590485,567.0794701114309,9
7730,barco,tren,8867792,750.1849124046377,12
7731,barco,tren,8937035,900.748562952971,15
7732,tren,barco,3413765,284.8507123287248,4
7733,barco,tren,7574264,508.2148420321212,8
7734,barco,tren,1506786,172.2716454143271,2
7735,barco,tren,2485152,186.7080971559191,3
7736,barco,tren,5736054,374.3047561251235,6
7737,barco,tren,9043929,439.54606631607226,7
7738,barco,tren,4711381,627.0109196191349,10
7739,barco,tren,7127001,815.3019997798226,13
7740,barco,tren,6787431,800.7958970457493,13
7741,barco,tren,3442952,249.6741269583669,4
7742,tren,barco,5827501,458.7240099906263,7
7743,barco,tren,4716368,397.5048608715927,6
7744,tren,barco,7982039,659.6184273498418,10
7745,tren,barco,6035742,648.5477093353447,10
7746,tren,barco,3196415,335.30616177149926,5
7747,tren,barco,5918752,535.6193482793933,8
7748,barco,tren,2381749,217.74463444372844,3
7749,tren,barco,4098264,266.747649731121,4
7750,tren,barco,6165629,497.565279521479,8
7751,tren,barco,4109004,437.5593732171963,7
7752,barco,tren,4803979,497.13089136984047,8
7753,barco,tren,3267803,280.39046956784955,4
7754,tren,barco,9412512,854.5535570304631,14
7755,barco,tren,6690534,764.2611539935915,12
7756,tren,barco,4933938,483.3787826479144,8
7757,barco,tren,9601409,1020.9929351737828,17
7758,barco,tren,8299872,660.0031926912245,11
7759,barco,tren,4274649,311.0480687107131,5
7760,barco,tren,2112911,238.55860544678603,3
7761,tren,barco,2307467,188.3902660070146,3
7762,barco,tren,5525433,453.13989910020774,7
7763,tren,barco,9569809,754.4062937246073,12
7764,barco,tren,7419437,505.458453807728,8
7765,tren,barco,6559016,666.1297998696555,11
7766,barco,tren,8439733,470.5343065808222,7
7767,tren,barco,1684202,173.95370282315957,2
7768,tren,barco,3740319,441.22073625323054,7
7769,tren,barco,2740492,412.01837467856086,6
7770,barco,tren,4533259,486.84982827281493,8
7771,barco,tren,2341920,175.36865384202443,2
7772,tren,barco,7649339,537.0725352097786,8
7773,tren,barco,9385019,830.2703777197738,13
7774,tren,barco,3538318,353.8613959324695,5
7775,tren,barco,3844216,445.1773728008045,7
7776,tren,barco,4317778,427.78121243141686,7
7777,barco,tren,6421836,404.7362871489736,6
7778,tren,barco,7453125,576.0786067802553,9
7779,tren,barco,1915180,202.20348878747404,3
7780,tren,barco,4048353,310.9769708396216,5
